year,gdp_growth,inflation,unemployment,gdp_per_capita,population,food_production_index,cereal_yield,cereal_production_tonnes,agricultural_land_pct,dietary_energy_supply_adequacy,economic_stress_score,data_completeness_score,latitude,longitude,food_pressure_score,income_group_Low_income,income_group_Lower_middle_income,income_group_Not_classified,income_group_Upper_middle_income,inflation_unemployment,inflation_minus_growth,inflation_squared
2013,-3.54759651549344,2.613434022338155,6.709,10.656584375092796,11.227840018365711,96.65,2975.5,14.388585610832138,40.0213,121.0,61.63,35.0,42.5075,1.5218,49.68284547003919,False,False,False,False,17.53352885586668,6.161030537831595,6.8300373891145885
2014,2.50446552114518,2.3937159720979158,6.576,10.700333973798232,11.208273549098648,98.68,3005.65,14.437709688170145,40.0,121.0,39.23,35.0,42.5075,1.5218,51.30258066408238,False,False,False,False,15.741076232515892,-0.1107495490472643,5.72987615507667
2015,1.43414039522716,1.43702380935654,6.412,10.56245606231506,11.186849004531137,100.07,3010.5,14.477614845264188,40.0213,121.0,46.89,35.0,42.5075,1.5218,51.221403347151856,False,False,False,False,9.214196665594134,0.0028834141293798687,2.065037428657581
2016,3.70967806978986,1.59691227583204,5.896,10.59990035965732,11.186945986319415,101.39,3020.7,14.501877856981,40.0426,121.0,29.77,35.0,42.5075,1.5218,49.60218797471666,False,False,False,False,9.415394778305707,-2.11276579395782,2.5501288167030656
2017,0.346071889630295,2.22314331448899,5.592,10.613343651926142,11.20862608669501,102.21,3000.9,14.46568522496126,40.0426,122.0,54.94,35.0,42.5075,1.5218,48.36924060488106,False,False,False,False,12.431817414622431,1.8770714248586948,4.942366196757091
2018,1.58876549046354,2.44258329692817,5.353,10.66477825805467,11.227414367579147,103.42,2879.9,14.39407763612137,40.0723,122.0,48.27,35.0,42.5075,1.5218,50.516092562785694,False,False,False,False,13.075148388456494,0.85381780646463,5.966213162432489
2019,2.01554763848308,2.20607305781525,5.364,10.62762010127308,11.244719169019104,104.62,3119.3,14.593818302983175,40.0002,123.0,42.42,35.0,42.5075,1.5218,48.99239837812132,False,False,False,False,11.833375882121,0.19052541933216993,4.866758336418327
2020,-5.126664870034081,1.905097220475015,6.375,10.528412288187234,11.256496551406975,105.72,3260.25,14.5020081791263,39.9517,124.0,55.65,35.0,42.5075,1.5218,48.87849872552729,False,False,False,False,12.14499478052822,7.031762090509096,3.629395419461628
2021,8.28677879049404,3.4754032028987547,6.04,10.655533316645968,11.269132678088168,105.65,3021.25,14.65228772514405,39.9068,125.0,19.46,35.0,42.5075,1.5218,47.03277397955458,False,False,False,False,20.991435345508478,-4.811375587595285,12.078427422718923
2022,9.56461225648184,7.98518671835033,5.337,10.655258483589131,11.286100144253393,106.08,3239.7,14.638035077502668,39.9068,125.0,12.03,35.0,42.5075,1.5218,50.60404112547017,False,False,False,False,42.61694151583571,-1.5794255381315105,63.763206926918514
2002,2.43345681089617,2.907996885877615,2.659,10.23115719376666,15.190952999421924,119.93,7175.0799999999945,8.050355744520964,5.7376,130.0,23.26,75.0,24.4764,54.3705,8.131903731803405,False,False,False,False,7.7323637195485775,0.47454007498144524,8.456445888273906
2003,8.80054081355328,3.02504526252236,2.903,10.29757291818057,15.248797754740234,111.31,7175.0799999999945,7.772146216795518,5.6159,129.0,12.15,75.0,24.4764,54.3705,9.77782654586116,False,False,False,False,8.781706397102411,-5.77549555103092,9.150898840308972
2004,9.56643663767056,3.51799903099596,2.965,10.415643747585031,15.303677157771986,119.83,7175.0799999999945,7.701381078108302,5.6159,127.0,11.94,75.0,24.4764,54.3705,9.03062983979685,False,False,False,False,10.43086712690302,-6.048437606674599,12.376317182088515
2005,4.85514119553341,4.10725070715931,3.12,10.56411964649099,15.355553589545057,121.7,7175.0799999999945,7.676918609965106,5.6463,125.0,22.16,75.0,24.4764,54.3705,10.702155897628828,False,False,False,False,12.814622206337049,-0.7478904883740993,16.869508371460654
2006,9.83731976924005,4.26717463390264,2.964,10.699723779645725,15.4267670158418,111.88,7175.0799999999945,7.70414022375643,5.4598,123.0,12.19,75.0,24.4764,54.3705,13.54182826057729,False,False,False,False,12.647905614887426,-5.57014513533741,18.208779356222134
2007,3.18439017324592,4.81023704342911,2.934,10.73325549747708,15.542666792849792,111.48,7175.0799999999945,7.528869256642251,5.399,121.0,30.28,75.0,24.4764,54.3705,17.299597695800113,False,False,False,False,14.11323548542101,1.62584687018319,23.138380413977625
2008,3.19183627331763,12.2504202448139,2.818,10.820881077474027,15.656483117788786,120.88,7175.0799999999945,7.774435510302958,5.47,119.0,37.41,100.0,24.4764,54.3705,18.421874024595795,False,False,False,False,34.521684249885574,9.05858397149627,150.07279617454628
2009,-5.126664870034081,1.5618131744907,2.932,10.540171951850304,15.718671111822667,119.04,7175.0799999999945,8.132118772955806,3.9322,117.0,33.77,100.0,24.4764,54.3705,20.00020808623093,False,False,False,False,4.579236227606732,6.688478044524781,2.439260392012718
2010,1.60285004671343,0.877983288285867,2.798,10.709880712532746,15.742651228698303,122.41049999999998,7175.0799999999945,8.582418976333944,3.9768,116.0,25.51,100.0,24.4764,54.3705,20.342025189784103,False,False,False,False,2.456597240623856,-0.7248667584275629,0.7708546545092639
2011,6.73646786920814,0.87734659568512,2.587,10.857515291870534,15.7762444335237,75.57,7175.0799999999945,8.43189017253339,3.9382,116.0,17.05,100.0,24.4764,54.3705,51.58669298011642,False,False,False,False,2.2696956430374056,-5.85912127352302,0.7697370489602694
2012,4.6832657020049,0.662268900269008,2.323,10.880734379452996,15.81583434948212,77.32,7175.0799999999945,8.237479288613633,3.8186,118.0,19.91,100.0,24.4764,54.3705,51.145307244535616,False,False,False,False,1.5384506553249055,-4.020996801735892,0.43860009626352126
2013,4.91847806719888,1.1011183637571,2.125,10.882720049214663,15.855825542058056,78.77,7175.0799999999945,6.650279048587422,3.846,121.0,22.73,100.0,24.4764,54.3705,48.71382967768511,False,False,False,False,2.3398765229838374,-3.8173597034417797,1.2124616510031132
2014,4.63288144983127,2.34626865671642,1.999,10.87286844444247,15.902354757238944,94.36,7175.0799999999945,7.855932199718614,3.8774,122.0,28.88,100.0,24.4764,54.3705,43.720660091513885,False,False,False,False,4.690191044776125,-2.28661279311485,5.504976609489875
2015,7.08767348587587,4.06996608361593,1.793,10.71244549165919,15.956192766959662,98.36,7175.0799999999945,8.215006432761575,3.8805,122.0,28.97,100.0,24.4764,54.3705,40.93914734633298,False,False,False,False,7.2974491879233625,-3.0177074022599397,16.564623921783994
2016,5.65793329224303,1.61748808904197,1.64,10.662471628285482,16.005497450782077,107.28,7175.0799999999945,8.697679732264463,3.8906,121.0,23.12,100.0,24.4764,54.3705,19.530170428374024,False,False,False,False,2.652680466028831,-4.04044520320106,2.616267718192644
2017,-1.06137661464977,1.96682557818842,2.462,10.685895269488022,16.037235425875135,107.31,7175.0799999999945,9.749403537153412,3.8906,122.0,37.41,100.0,24.4764,54.3705,24.201852704846715,False,False,False,False,4.842324573499891,3.02820219283819,3.868402855016213
2018,1.53716683173516,3.06863379251996,2.236,10.760799939616833,16.050534111769245,111.15,7175.0799999999945,9.008290281141075,3.8698,122.0,38.54,100.0,24.4764,54.3705,23.563078395211875,False,False,False,False,6.861465160074632,1.5314669607848,9.416513352595434
2019,1.27134240761141,-0.2732499966196445,2.331,10.735082929367197,16.061079274089465,120.4,7175.0799999999945,10.168657492796363,3.9575,124.0,23.04,100.0,24.4764,54.3705,19.07513121265392,False,False,False,False,-0.6369457421203913,-1.5445924042310544,0.07466556065263573
2020,-5.126664870034081,-0.2732499966196445,4.294,10.545150612533064,16.056330773046923,122.41049999999998,7175.0799999999945,10.181346536039149,3.9514,125.0,27.49,100.0,24.4764,54.3705,19.19818137430158,False,False,False,False,-1.1733354854847533,4.853414873414437,0.07466556065263573
2021,4.55278571242283,0.179935336174431,3.105,10.694657247540084,16.07468207201559,122.41049999999998,7175.0799999999945,10.06372708618388,3.9693,126.0,21.7,100.0,24.4764,54.3705,19.01780995772788,False,False,False,False,0.5586992188216082,-4.372850376248399,0.032376725204205495
2022,7.51448425801082,5.29122604376849,2.872,10.834878872920635,16.125565482171808,122.41049999999998,7175.0799999999945,9.972547088467625,3.9693,127.0,18.42,100.0,24.4764,54.3705,20.299349442860173,False,False,False,False,15.196401197703103,-2.22325821424233,27.99707304625395
2002,-5.126664870034081,2.907996885877615,19.59,7.8519333724328915,17.45386878798872,68.91,3237.0,17.279084500411,46.2919,132.0,73.42,75.0,-34.6118,-58.4173,35.64586539744727,False,False,False,True,56.96765899434248,8.034661755911696,8.456445888273906
2003,8.83704079576924,3.02504526252236,15.36,8.10816506870533,17.4642001874881,71.49,3661.4,17.36043537136422,46.4334,128.0,47.51,75.0,-34.6118,-58.4173,35.01655892643912,False,False,False,True,46.464695232343445,-5.811995533246881,9.150898840308972
2004,9.02957330068152,3.51799903099596,13.522,8.353030792372321,17.47434095243014,73.94,3678.7,17.3824481153353,46.5748,125.0,47.57,75.0,-34.6118,-58.4173,37.60532134263098,False,False,False,True,47.570382897127374,-5.51157426968556,12.376317182088515
2005,8.85165992013437,4.10725070715931,11.506,8.530830464253402,17.484615529385966,83.0,4199.5,17.463610594776533,46.7274,126.0,44.87,75.0,-34.6118,-58.4173,30.82760878916176,False,False,False,True,47.258026636575025,-4.74440921297506,16.869508371460654
2006,8.04715150043027,4.26717463390264,10.078,8.67767469602214,17.49489800517857,82.05,3699.7,17.344477183746864,46.8058,127.0,45.75,75.0,-34.6118,-58.4173,36.15878229410233,False,False,False,True,43.004585960470806,-3.7799768665276288,18.208779356222134
2007,9.00765087504757,4.81023704342911,8.47,8.879924972831757,17.504809024280334,89.82,4382.4,17.594193238227632,46.7445,128.0,40.13,75.0,-34.6118,-58.4173,27.00045622368076,False,False,False,True,40.74270775784456,-4.19741383161846,23.138380413977625
2008,4.05723310346406,8.94995335353387,7.837,9.098862322947411,17.51493791187624,91.03,3938.3,17.422281315468485,45.6937,129.0,49.2,75.0,-34.6118,-58.4173,31.150201370720755,False,False,False,True,70.14078443164493,4.89272025006981,80.10166503043216
2009,-5.126664870034081,2.8604485590267403,8.645,9.005924761655598,17.525535658688707,76.08,3817.1,17.098751126371592,44.716,129.0,61.48,75.0,-34.6118,-58.4173,44.822507174245736,False,False,False,True,24.72857779278617,7.9871134290608214,8.182165958838155
2010,10.1253981561002,3.32634463368643,7.714,9.23611837685911,17.536099291647133,88.2,4980.7,17.657722350012204,45.4136,128.0,35.24,75.0,-34.6118,-58.4173,35.21181996000961,False,False,False,True,25.659422504257122,-6.79905352241377,11.064568622054512
2011,6.00395169280579,4.822396360133251,7.18,9.449773184523451,17.546746692365602,92.78,4489.8,17.71443144426868,45.0721,127.0,39.46,75.0,-34.6118,-58.4173,35.729233467076035,False,False,False,True,34.62480586575674,-1.1815553326725396,23.255506654226426
2012,-1.0264204544321,3.72532666110646,7.217,9.468906469967743,17.557023305765547,86.64,4137.8,17.52204914274563,44.8647,127.0,56.69,75.0,-34.6118,-58.4173,45.82027909968887,False,False,False,True,26.88568251320532,4.75174711553856,13.878058731950606
2013,2.40532378079436,2.613434022338155,7.1,9.469983689817871,17.566952895428013,94.03,4720.5,17.762833793794147,44.2157,128.0,49.09,75.0,-34.6118,-58.4173,39.88851979511246,False,False,False,True,18.5553815586009,0.2081102415437952,6.8300373891145885
2014,-2.51261532081394,2.3937159720979158,7.268,9.411986043878551,17.57727033097395,95.14,4617.3,17.832538696349296,43.5011,129.0,61.05,75.0,-34.6118,-58.4173,44.4748704837516,False,False,False,True,17.397527685207653,4.906331292911856,5.72987615507667
2015,2.73115982828944,1.43702380935654,7.577,9.523735986772309,17.58774291960538,103.91,4983.1,17.792664965553797,43.4303,131.0,44.41,75.0,-34.6118,-58.4173,18.590468397112087,False,False,False,True,10.888329403494502,-1.2941360189329,2.065037428657581
2016,-2.08032784377811,1.59691227583204,8.088,9.44943304231431,17.59743203063941,100.95,5105.0,18.038368350766365,42.7496,131.0,60.68,75.0,-34.6118,-58.4173,33.562063668108564,False,False,False,True,12.915826486929538,3.67724011961015,2.5501288167030656
2017,2.81850297775918,2.22314331448899,8.347,9.58421167254182,17.60624452638968,105.91,5317.1,18.153067832685217,42.3069,131.0,49.88,75.0,-34.6118,-58.4173,24.84221644091848,False,False,False,True,18.5565772460396,-0.5953596632701901,4.942366196757091
2018,-2.61739646282038,15.438486221558357,9.22,9.371931862380569,17.614474221009356,97.51,4662.9,18.085679127439118,41.6954,131.0,74.16,100.0,-34.6118,-58.4173,43.43689457731037,False,False,False,True,142.34284296276806,18.055882684378737,238.34685681324723
2019,-2.00086100285785,15.438486221558357,9.843,9.206028568176812,17.621583229381496,112.42,5261.5,18.245542461119445,41.9361,133.0,72.13,100.0,-34.6118,-58.4173,23.940709764567668,False,False,False,True,151.9610198787989,17.439347224416206,238.34685681324723
2020,-5.126664870034081,15.438486221558357,11.461,9.052118008422225,17.626429885641404,108.57,5139.8,18.241194908657015,42.3245,134.0,70.5,100.0,-34.6118,-58.4173,29.040576017697987,False,False,False,True,176.94049058528034,20.565151091592437,238.34685681324723
2021,10.299999301348668,15.438486221558357,8.736,9.281638922758807,17.629088679533112,108.4,5410.4,18.339452774483505,42.432,135.0,54.74,100.0,-34.6118,-58.4173,29.273328882425293,False,False,False,True,134.8706156315338,5.138486920209688,238.34685681324723
2022,6.02074537534855,15.438486221558357,6.805,9.544179817895117,17.631196766797363,109.39,4821.7,18.222106605810524,42.7449,136.0,56.64,100.0,-34.6118,-58.4173,29.62718182189352,False,False,False,True,105.05889873770461,9.417740846209806,238.34685681324723
2002,10.299999301348668,1.06004929341666,10.888,6.611571997862957,14.978599178336232,63.46,2204.7,12.918002325389486,46.772,97.0,46.9,100.0,40.1596,44.509,78.58911772651363,False,False,False,True,11.541816706720596,-9.23995000793201,1.1237045044731604
2003,10.299999301348668,4.7215533660534,10.769,6.783359365020886,14.973177923632033,63.46,1567.1,12.629063280504155,48.5541,97.0,57.57,100.0,40.1596,44.509,82.49624599870488,False,False,False,True,50.846408199029064,-5.578445935295268,22.293066188490194
2004,10.299999301348668,6.96126135875795,10.676,7.030935204696927,14.967632333450345,63.46,2280.8,13.020645109590385,50.6052,98.0,59.99,100.0,40.1596,44.509,74.81479839862911,False,False,False,True,74.31842626609988,-3.3387379425907184,48.45915970493658
2005,10.299999301348668,0.638928002410097,10.584,7.351469210859849,14.96176981792323,72.74,1938.7,12.878583351239676,53.9677,103.0,40.63,100.0,40.1596,44.509,69.77321760162651,False,False,False,True,6.762413977508466,-9.661071298938571,0.40822899226375686
2006,10.299999301348668,2.89235662459003,10.497,7.622004570912575,14.955616935246796,75.6,1323.9,12.248116293527852,59.0585,107.0,48.88,100.0,40.1596,44.509,73.70765416881734,False,False,False,True,30.36106748832154,-7.4076426767586385,8.365726843809831
2007,10.299999301348668,4.40736089644516,10.394,7.994194558277995,14.949297243452431,82.25,2592.6,13.011554714172776,58.9072,111.0,49.47,100.0,40.1596,44.509,57.82307852500369,False,False,False,True,45.81010915765099,-5.892638404903509,19.42483007151388
2008,6.90000000042959,8.94995335353387,17.1,8.237127002530524,14.942743020798124,84.47,2405.0,12.921917767719584,58.803,115.0,57.32,100.0,40.1596,44.509,57.75517283453172,False,False,False,True,153.04420234542917,2.0499533531042795,80.10166503043216
2009,-5.126664870034081,3.40676682683801,19.295,7.945056775904101,14.935884664571704,84.35,2250.3,12.8187621990161,58.7189,120.0,74.73,100.0,40.1596,44.509,58.29217718731733,False,False,False,True,65.73356592383941,8.533431696872091,11.606060212443921
2010,2.2000000002151,8.17636138473951,19.523,8.020383716648002,14.928946103952764,73.0,2068.2,12.682167063207592,58.3389,124.0,78.22,100.0,40.1596,44.509,63.825852160408,False,False,False,True,159.62710331426945,5.9763613845244095,66.85288549385939
2011,4.69999999867412,7.65000807859294,18.884,8.116880714987715,14.923380198156904,81.17,2789.0,12.984183482931185,57.0982,127.0,67.93,100.0,40.1596,44.509,56.58121179962431,False,False,False,True,144.46275255614907,2.9500080799188195,58.522623602537244
2012,7.20000000096486,2.55802007757907,17.511,8.164101533226702,14.92212441519471,88.2,2650.5,13.019333477084784,56.5905,129.0,50.3,100.0,40.1596,44.509,51.40913987265687,False,False,False,True,44.79348957848709,-4.64197992338579,6.543466717297631
2013,3.3,5.7896677854465,16.576,8.210985079155792,14.921429752721451,92.49,3072.5,13.206079330444162,56.5905,130.0,68.6,100.0,40.1596,44.509,50.418319778682566,False,False,False,True,95.9695332115612,2.4896677854465006,33.52025306583698
2014,3.60000000058993,2.98130868933672,17.498,8.25663797122797,14.918712630773156,97.4,3181.6,13.261558202477126,56.5131,131.0,61.96,100.0,40.1596,44.509,44.839810439622056,False,False,False,True,52.16693944601393,-0.61869131125321,8.888201501114631
2015,3.19999999896625,3.73169119261693,18.261,8.164337659305383,14.91565533843341,106.65,3132.1,13.297589151908571,56.3786,132.0,62.23,100.0,40.1596,44.509,25.077071183517507,False,False,False,True,68.14441286837776,0.5316911936506798,13.925519157054765
2016,0.199999999825991,-0.2732499966196445,17.617,8.167756209758831,14.91155321462078,95.95,3076.1,13.302961783760276,56.382,132.0,58.8,100.0,40.1596,44.509,53.71575714063922,False,False,False,True,-4.813845190448277,-0.4732499964456355,0.07466556065263573
2017,7.50000000164144,0.969553268816137,17.704,8.261023671890602,14.90723283156562,95.24,1975.1,12.60494943156148,56.3584,131.0,47.94,100.0,40.1596,44.509,58.9462130030156,False,False,False,True,17.164971071120892,-6.530446732825303,0.9400335410720565
2018,5.19999999965324,2.52023382001637,18.966,8.342126603103408,14.90373609055958,83.48,2623.6,12.7199226911182,56.3988,130.0,59.42,100.0,40.1596,44.509,60.3265724385283,False,False,False,True,47.79875463043048,-2.67976617963687,6.351578507554305
2019,7.59999999853918,1.44344660770698,18.304,8.43342648094282,14.90154440197821,81.27,1690.6,12.181082988826567,56.3887,131.0,52.07,100.0,40.1596,44.509,66.54882686370273,False,False,False,True,26.420846707468563,-6.156553390832199,2.0835381093007883
2020,-5.126664870034081,1.21143577838464,18.175,8.359294380490686,14.901206792365825,85.28,2055.8,12.396741351077578,56.3551,132.0,65.49,100.0,40.1596,44.509,62.29878314757156,False,False,False,True,22.017845272140832,6.338100648418721,1.4675766451503984
2021,5.80000000065645,7.1848362944337,15.469,8.452373024494369,14.901476889173535,84.82,1287.2,11.917076376566994,56.3154,133.0,69.82,100.0,40.1596,44.509,68.39097949304502,False,False,False,True,111.1422326385949,1.3848362937772505,51.621872577811786
2022,10.299999301348668,8.64091108973854,13.451,8.790721741971375,14.903803451016527,83.87,2185.8,12.386335000288812,55.575,133.0,54.61,100.0,40.1596,44.509,62.03627317534336,False,False,False,True,116.2288950680731,-1.659088211610129,74.66534446076648
2002,3.43023667898964,2.907996885877615,6.91,9.10205295103561,10.95191119962095,75.65,2387.1000000000004,14.09528515230511,11.65,114.0,28.71,15.0,-14.2846,-170.691,48.7522757938417,False,False,False,False,20.09425848141432,-0.5222397931120248,8.456445888273906
2003,0.965517241379317,3.02504526252236,6.95,9.126813314239302,10.950315198054478,78.59,2346.2,14.215575779558884,11.8,115.0,58.73,35.0,-14.2846,-170.691,50.05607128404322,False,False,False,False,21.024064574530403,2.0595280211430427,9.150898840308972
2004,0.409836065573771,3.51799903099596,6.8,9.100461739089006,10.947626055816489,81.17,2446.25,14.181290525089246,11.95,115.0,65.63,35.0,-14.2846,-170.691,49.75588931663062,False,False,False,False,23.92239341077253,3.108162965422189,12.376317182088515
2005,-0.408163265306129,4.10725070715931,7.092,9.086167311524855,10.944082234834664,82.55,2538.05,14.210716776486588,12.1,116.0,68.01,35.0,-14.2846,-170.691,50.53020876463358,False,False,False,False,29.12862201517383,4.515413972465439,16.869508371460654
2006,-4.09836065573771,4.26717463390264,6.5,9.07637073606556,10.93978107680498,84.46,2523.6,14.301327252191962,12.25,117.0,71.81,35.0,-14.2846,-170.691,50.681274051050046,False,False,False,False,27.73663512036716,8.36553528964035,18.208779356222134
2007,1.85185185185186,4.81023704342911,6.002,9.130471326890705,10.935140614744478,86.5,2587.2,14.244692248028295,12.4,118.0,64.49,35.0,-14.2846,-170.691,49.36587611399904,False,False,False,False,28.87104273466152,2.95838519157725,23.138380413977625
2008,-2.65734265734265,8.94995335353387,5.787,9.213516214953074,10.930048726626888,89.09,2677.75,14.234144903093208,12.55,119.0,69.31,35.0,-14.2846,-170.691,50.31055687658784,False,False,False,False,51.7933800569005,11.607296010876519,80.10166503043216
